sc_JavaScript,sc_Java,sc_C++,sc_Objective-C,sc_Ruby,sc_D,sc_Python,sc_Haskell,sc_C#,sc_PHP,concat(payload_pull_request_head_repo_language:freq_in),user,cluster
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,flikka,cluster_1
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM|Ruby:MEDIUM,flite,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,JavaScript:SMALL|Python:HIGH|Ruby:SMALL|C++:SMALL,flixr,cluster_1
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,floatdrop,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,PHP:HIGH,floatingLomas,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,C:SMALL|Python:ENORMOUS|JavaScript:MEDIUM|Ruby:SMALL|CSS:SMALL|PHP:SMALL,flodolo,cluster_1
0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,floere,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,PHP:HIGH,flojon,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,C#:MEDIUM,flokuep,cluster_1
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,flongo,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,Python:MEDIUM,florentx,cluster_1
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|PHP:SMALL,florianorben,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,PHP:ENORMOUS,florianv,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,florinleu,cluster_1
0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Ruby:MEDIUM,flowdock,cluster_7
162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,flowplayer,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,flowroute,cluster_1
0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS|C++:HIGH,fluffyfreak,cluster_1
0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fluxtah,cluster_2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,PHP:SMALL,fluxuator,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,C#:HIGH,fly-man-,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,PHP:MEDIUM,flyboarder,cluster_4
3.0,6.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL,flyerhzm,cluster_7
0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM|Ruby:SMALL,flyicewolf,cluster_2
45.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,XSLT:SMALL|JavaScript:MEDIUM|Python:HIGH,fmarier,cluster_3
0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fmelado,cluster_1
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,fmoloney,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,Python:MEDIUM,fmoo,cluster_1
0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fmsmusef,cluster_1
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,fmtvp,cluster_8
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,fnando,cluster_7
0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,CoffeeScript:SMALL,foca,cluster_7
0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,fog,cluster_7
24.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,JavaScript:MEDIUM|C#:SMALL|Scala:SMALL|C:SMALL|Java:SMALL|CSS:SMALL|PHP:SMALL|Arduino:SMALL,fogus,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,PHP:MEDIUM,foken,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS|C++:HIGH,folecr,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,PHP:MEDIUM,following5,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scala:HIGH,folone,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scala:MEDIUM,fommil,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL|Perl:MEDIUM,foobarable,cluster_1
209.0,96.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective-C:HIGH|JavaScript:HIGH,forcedotcom,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,forestbelton,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,foresterLV,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,PHP:HIGH,forkcms,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,PHP:MEDIUM,formapro,cluster_4
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM|C++:HIGH,forthevin,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,foss-for-synopsys-dwc-arc-processors,cluster_1
0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,fotioslindiakos,cluster_9
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|JavaScript:MEDIUM,fotochest,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,fotonauts,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,PHP:MEDIUM,fotonstep,cluster_4
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,foulwall,cluster_3
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,JavaScript:SMALL|PHP:MEDIUM,fourkitchens,cluster_4
163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS|Ruby:SMALL,fourplusone,cluster_8
0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scala:MEDIUM,foursquare,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,foxblock,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,PHP:MEDIUM,foxmask,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,PHP:ENORMOUS,foxrunsoftware,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,JavaScript:SMALL|Python:MEDIUM,fpaut,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,Shell:SMALL|Python:ENORMOUS,fperez,cluster_1
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,fqueze,cluster_3
0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,fr-okamoto,cluster_7
0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|Java:ENORMOUS|PHP:SMALL,fr1zle,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,Python:MEDIUM,fr33co,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dylan:MEDIUM,fracek,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,C#:ENORMOUS,fraga,cluster_1
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CoffeeScript:SMALL|C#:SMALL|JavaScript:MEDIUM|Shell:SMALL|ActionScript:SMALL|Ruby:SMALL,fragcastle,cluster_3
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL|CSS:SMALL,fraktio,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|C:SMALL,franciscofranco,cluster_1
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,JavaScript:HIGH|PHP:MEDIUM,franckstauffer,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:MEDIUM,franco-c,cluster_1
0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,frangucc,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,frank-dittrich,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,JavaScript:SMALL|PHP:MEDIUM,frankmayer,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,frankmorgner,cluster_1
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,frankmu,cluster_3
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,frankosterfeld,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,PHP:ENORMOUS,franmomu,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,PHP:ENORMOUS,franticpsyx,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,PHP:ENORMOUS,franzliedke,cluster_0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,PHP:HIGH,fre5h,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,freakdave,cluster_1
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,fred-wang,cluster_3
0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,fredericBregier,cluster_5
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH|PHP:MEDIUM,fredericbonjour,cluster_8
0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:SMALL|Ruby:MEDIUM|Java:ENORMOUS|Python:SMALL|Scheme:SMALL|JavaScript:SMALL,fredg02,cluster_1
349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,fredj,cluster_8
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH|CSS:SMALL|JavaScript:SMALL,fredlf,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shell:MEDIUM,fredpalmer,cluster_1
0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,fredreichbier,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,fredrikeldh,cluster_1
0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fredrikpersson,cluster_2
0.0,0.0,0.0,0.0,66.0,0.0,4.0,0.0,0.0,0.0,Ruby:ENORMOUS|JavaScript:SMALL,fredwu,cluster_7
0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,freedomofkeima,cluster_1
0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,freeformz,cluster_7
0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,freekspb,cluster_1
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,freemanirl,cluster_3
0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM|Emacs Lisp:SMALL|Python:SMALL,freerange,cluster_9
0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,freerkvandijk,cluster_2
0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,freerunningtechnologies,cluster_7
0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL|TypeScript:HIGH|C++:ENORMOUS,freewil,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,freexperia,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,PHP:SMALL|JavaScript:SMALL,fref,cluster_4
0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,C#:MEDIUM,frenzqse,cluster_1
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,frequent,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,PHP:HIGH,fridge-project,cluster_4
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM|PowerShell:SMALL,friends110110,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,PHP:HIGH,frifri,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|C:ENORMOUS,fritsch,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,PHP:MEDIUM,fritsjanb,cluster_4
0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,frkarl,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,frlan,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,PHP:MEDIUM,frmwrk123,cluster_4
0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,frodenas,cluster_9
101.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS|JavaScript:SMALL,frodsan,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,PHP:SMALL,fromzp,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,45.0,PHP:SMALL|Python:ENORMOUS,froschdesign,cluster_4
348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS|PHP:MEDIUM|Ruby:SMALL,frsela,cluster_8
0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|PHP:SMALL|C:SMALL|JavaScript:SMALL,frsyuki,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CoffeeScript:MEDIUM,fs,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH|JavaScript:SMALL|Python:SMALL|C++:HIGH,fschopp,cluster_1
0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fsharath,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,C#:ENORMOUS,fsimonazzi,cluster_1
7.0,0.0,0.0,0.0,105.0,0.0,12.0,0.0,0.0,0.0,Ruby:ENORMOUS,fsouza,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,Python:ENORMOUS,fstagni,cluster_1
0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fsteeg,cluster_2
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,Python:MEDIUM,fsteggink,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haskell:SMALL|Groovy:ENORMOUS,fterrier,cluster_1
0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,ftesser,cluster_1
0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH,ftnk,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,PHP:MEDIUM,fubralimited,cluster_4
0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,fufler,cluster_1
0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,CSS:MEDIUM|JavaScript:ENORMOUS|CoffeeScript:MEDIUM|Ruby:ENORMOUS|Java:MEDIUM|Perl:MEDIUM|PHP:MEDIUM|Python:HIGH|ASP:SMALL,fullstacktalks,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,PHP:MEDIUM,fumicos,cluster_4
4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Python:MEDIUM,funkatron,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,PHP:HIGH|JavaScript:SMALL,funkedgeek,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F#:MEDIUM,funnelweb,cluster_1
0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Ruby:HIGH|Scheme:SMALL,funny-falcon,cluster_7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,furatafram,cluster_1
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,furio,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,Python:MEDIUM,fusionbox,cluster_1
0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,futhr,cluster_7
321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,futuraprime,cluster_8
192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,futurechimp,cluster_8
0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,futures,cluster_2
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,fvanderbiest,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,Python:ENORMOUS,fxa90id,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,PHP:ENORMOUS,fxbenard,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,Python:ENORMOUS|PHP:SMALL|Scheme:SMALL,fxdgear,cluster_1
2.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,10.0,Ruby:ENORMOUS,fxn,cluster_7
0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,fyounis,cluster_1
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,PHP:HIGH,fzaninotto,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:HIGH,g-oikonomou,cluster_1
0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,g-pan,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,Python:MEDIUM,g-weatherill,cluster_1
0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,g0tmi1k,cluster_7
0.0,145.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,Java:MEDIUM,g1smd,cluster_2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Python:SMALL|Ruby:SMALL|PHP:ENORMOUS,g4b0,cluster_4
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM|CSS:SMALL,gAmUssA,cluster_3
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,gabceb,cluster_8
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,gabchiconi,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,Python:ENORMOUS|Ruby:SMALL,gabejackson,cluster_1
0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,gabi2,cluster_1
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:HIGH|C:SMALL,gaborpapp,cluster_1
1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Ruby:ENORMOUS,gabriel,cluster_1
1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM|PHP:SMALL,gabriel,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,PHP:ENORMOUS,gabriel403,cluster_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:MEDIUM,gabrield,cluster_1
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS|PHP:MEDIUM|Ruby:SMALL,gabrielesvelto,cluster_8
24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,JavaScript:MEDIUM,gabrielfalcao,cluster_3
0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VimL:SMALL|Java:MEDIUM|JavaScript:SMALL,gabrielreid,cluster_1
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:ENORMOUS,gabrielschulhof,cluster_8
0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,gacko28,cluster_1
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,gadcam,cluster_3
0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,gaich,cluster_1
0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective-C:MEDIUM,gailh,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,PHP:ENORMOUS,gajdaw,cluster_4
0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,Objective-C:HIGH,galaxas0,cluster_1
0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,galderz,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSS:MEDIUM|JavaScript:MEDIUM,galex-713,cluster_1
0.0,0.0,0.0,0.0,1415.0,0.0,105.0,0.0,0.0,0.0,Ruby:ENORMOUS|Java:SMALL|Python:HIGH|Go:SMALL|PHP:SMALL,galstrom21,cluster_9
433.0,0.0,0.0,0.0,1461.0,0.0,68.0,0.0,0.0,0.0,Shell:ENORMOUS|C:SMALL|C#:SMALL|Ruby:SMALL|Objective-C:SMALL|C++:SMALL,galthaus,cluster_9
0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,Python:MEDIUM,gamechanger,cluster_1
264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSS:MEDIUM|Python:SMALL|Perl:SMALL|Ruby:SMALL|JavaScript:MEDIUM,gameclosure,cluster_8
214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:HIGH,gamefreak,cluster_8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:ENORMOUS,gameoverhack,cluster_1
0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,gamerson,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,PHP:MEDIUM|JavaScript:SMALL,ganeshbandhu,cluster_4
35.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,JavaScript:HIGH|Python:HIGH,gannetson,cluster_3
0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:MEDIUM,ganow,cluster_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby:SMALL|C:HIGH,gao-yan,cluster_1
0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,gaohoward,cluster_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,C#:MEDIUM,garagegeeksco,cluster_1
0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM|PHP:SMALL,garaio,cluster_7
8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,JavaScript:SMALL,garann,cluster_1
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:SMALL|JavaScript:MEDIUM,garbagetown,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python:SMALL|C:ENORMOUS,garbear,cluster_1
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JavaScript:MEDIUM,gardym,cluster_8
35.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,JavaScript:ENORMOUS,garethr,cluster_3
0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,Python:MEDIUM,garnaat,cluster_1
0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,garonsky,cluster_1
0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Java:ENORMOUS,garrettjones331,cluster_2
0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,Ruby:MEDIUM,garrettlord,cluster_7
0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C++:ENORMOUS,gartung,cluster_1
0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,VimL:MEDIUM,garybernhardt,cluster_1
